"id_CC_original","match_id","correcting_match","correcting_match_old","occurrenceID_master","occurrenceID","occ_match","match_status","match_quality","fieldgood","fieldbad","logodd.ratio","precent.good","percent.bad","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
"12908",12369,NA,NA,"MAguilar.Lit.Review.754",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Habit, E., Gonzalez,","754",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12910",12371,NA,NA,"MAguilar.Lit.Review.499",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Cussac, V.E.; Barran","499",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12911",12372,NA,NA,"MAguilar.Lit.Review.753",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Habit, E., Gonzalez,","753",NA,"1","associatedsReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12912",12373,NA,NA,"MAguilar.Lit.Review.501",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Cussac, V.E.; Barran","501",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12913",12374,NA,NA,"MAguilar.Lit.Review.755",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",2006,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Habit, E., Gonzalez,","755",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12914",12375,NA,NA,"MAguilar.Lit.Review.500",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",NA,NA,"lago las rocas",-42.0357230003,-71.8315429998,"Cussac, V.E.; Barran","500",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12922",12381,NA,NA,"MAguilar.Lit.Review.327",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"laguna brava",-45.0997000003,-71.8272000001,"CORREA, C., BRAVO, A","327",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12928",12385,NA,NA,"MAguilar.Lit.Review.310",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"laguna escondida",-45.5324000002,-71.8259000004,"CORREA, C., BRAVO, A","310",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12930",12386,NA,NA,"MAguilar.Lit.Review.289",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2009,NA,"laguna brava",-45.0973112237,-71.8242545198,"Correa, C. and Hendr","289",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12946",12395,NA,NA,"MAguilar.Lit.Review.346",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2004,NA,"río pico",-44.1999999997,-71.8166666672,"Correa, C., Gross, M","346",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12950",12400,NA,NA,"MAguilar.Lit.Review.313",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"laguna gemela",-45.5462999999,-71.8162,"CORREA, C., BRAVO, A","313",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12979",12422,NA,NA,"MAguilar.Lit.Review.343",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago thompson",-45.6467000002,-71.7929000002,"CORREA, C., BRAVO, A","343",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12982",12423,NA,NA,"MAguilar.Lit.Review.550",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",NA,NA,"lago thompson",-45.6466800002,-71.7925359996,"Cussac, V.E.; Barran","550",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12993",12429,NA,NA,"MAguilar.Lit.Review.305",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago thompson",-45.6475879027,-71.7909904562,"Correa, C. and Hendr","305",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12994",12430,NA,NA,"MAguilar.Lit.Review.304",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago thompson",-45.6475879027,-71.7909904562,"Correa, C. and Hendr","304",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12996",NA,NA,"good",NA,"pbdb:occ:1186058",NA,"no_match","no_match",NA,NA,NA,NA,NA,NA,NA,0,NA,"vert","pterophyllum trichomatosum",NA,NA,"the fossil material described here occurs in the estancia el salitral, río chico  department, approximately 100 km south-east of perito moreno, along the road where the provincial routes 1209 and 2105 are joined. the site is located in the  north-west o",-47.316666,-71.790001,"Paleobiology Databas",NA,"pbdb",NA,"Remove Record - Fossil record from extinct species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13048",12466,NA,NA,"MAguilar.Lit.Review.308",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2007,NA,"lago castor",-45.6002999999,-71.7814999997,"CORREA, C., BRAVO, A","308",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13049",12467,NA,NA,"MAguilar.Lit.Review.330",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago castor",-45.6002999999,-71.7814999997,"CORREA, C., BRAVO, A","330",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13051",12469,NA,NA,"MAguilar.Lit.Review.757",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",2006,NA,"lago inferior",-42.0964019999,-71.7814599997,"Habit, E., Gonzalez,","757",NA,"1","associatedReference:(Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13053",12471,NA,NA,"MAguilar.Lit.Review.502",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus mykiss",NA,NA,"lago inferior",-42.0964019999,-71.7814599997,"Cussac, V.E.; Barran","502",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13055",12473,NA,NA,"MAguilar.Lit.Review.756",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2006,NA,"lago inferior",-42.0964019999,-71.7814599997,"Habit, E., Gonzalez,","756",NA,"1","associatedsReference: (Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017)",NA,"Cussac et al., 2020) | (Ortiz-Sandoval et al., 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13056",12474,NA,NA,"MAguilar.Lit.Review.1003",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",2007,NA,"lago inferior",-42.0964019999,-71.7814599997,"Ortiz-Sandoval, J., ","1003",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13057",12475,NA,NA,"MAguilar.Lit.Review.504",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salmo trutta",NA,NA,"lago inferior",-42.0964019999,-71.7814599997,"Cussac, V.E.; Barran","504",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13058",12476,NA,NA,"MAguilar.Lit.Review.758",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",2006,NA,"lago inferior",-42.0964019999,-71.7814599997,"Habit, E., Gonzalez,","758",NA,"1","associatedReference: (Cussac et al., 2020)",NA,"Cussac et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13059",12477,NA,NA,"MAguilar.Lit.Review.503",NA,NA,"matched","all_core_firlds",7,0,0.903089986991944,53.8461538461538,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","salvelinus fontinalis",NA,NA,"lago inferior",-42.0964019999,-71.7814599997,"Cussac, V.E.; Barran","503",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13060",12480,NA,NA,"MAguilar.Lit.Review.286",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2007,NA,"lago castor",-45.5979283735,-71.7785410422,"Correa, C. and Hendr","286",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13061",12481,NA,NA,"MAguilar.Lit.Review.303",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","salmo trutta",2007,NA,"lago castor",-45.5979283735,-71.7785410422,"Correa, C. and Hendr","303",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13114",12530,NA,NA,"MAguilar.Lit.Review.792",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus mykiss",2006,NA,"lago thompson",-44.5955277783,-71.7400555562,"Habit, E., Gonzalez,","792",NA,NA,"change coordinates to: -45.645929, -71.791763, associated reference: (Cussac et al., 2020)",NA,"Cussac et al., 2020","-45.645929","-71.791763",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13118",12533,NA,NA,"MAguilar.Lit.Review.814",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.8575510002,-71.7386450002,"https://doi.org/10.1","814",NA,NA,"(Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,NA,NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
"13120",12538,NA,NA,"MAguilar.Lit.Review.371",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"lago futalaufquen",-42.7666666668,-71.7333333326,"Cussac, V., Ortubay,","371",NA,"0","also in Lattucca 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13176",12589,NA,NA,"MAguilar.Lit.Review.1304",NA,NA,"matched","4plus_core",10,0,1.04139268515823,76.9230769230769,0,4,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","galaxias maculatus",2002,NA,"laguna los césares",-41.316666667,-71.7166666674,"Viozzi G. Semenas L.","1304",NA,NA,"change coordinates to -41.308042, -71.688649",NA,NA,"-41.308042","-71.688649",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13177",12590,NA,NA,"MAguilar.Lit.Review.1306",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",1995,NA,"lago fonck",-41.3000000001,-71.7166666674,"Viozzi G. Semenas L.","1306",NA,NA,"change coordinates to -41.313347, -71.781624",NA,NA,"-41.313347","-71.781624",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13186",12595,NA,NA,"MMA:ICT:0002742",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río huemules. vertiente chilena del rio simpson en la frontera",-45.906,-71.712,"OrigenReg: Publicaci",NA,NA,"1","associated reference: (Unmack et al. 2012)",NA,"Unmack et al. 2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13189",12598,NA,"good","MMA:ICT:0002768",NA,NA,"matched","3_core",5,2,0.301029995663981,38.4615384615385,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","hatcheria macraei",NA,NA,"río huemules. aysén-pacific. vertiente chilena del rio simpson en la frontera",-45.906333,-71.711722,"FuenteReg: Publicaci",NA,NA,"0","bibliograph: Unmack et al. 2012. Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations",NA,NA,NA,NA,NA,NA,NA,"Unmack, P. J., Barriga, J. P., Battini, M. A., Habit, E. M., & Johnson, J. B. (2012). Phylogeography of the catfish Hatcheria macraei reveals a negligible role of drainage divides in structuring populations. Molecular Ecology, 21(4), 942–959. https://doi.org/10.1111/j.1365-294X.2011.05408.x",NA,NA,NA,NA,NA
"13246",12652,NA,NA,"daaaa010-2911-4dee-90d1-57bb6da0b964","daaaa010-2911-4dee-90d1-57bb6da0b964",TRUE,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","idig","odontesthes",1990,"1990-01-19","punta arenas, fish market (ex. coop. pescadores), prov. magallanes, xii region; straits of magellan",-53.0833333,-71.6833333,NA,"218448","ummz",NA,"Collected by Brian Dyer. Location says Punta Arenas, can ask him.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13258",12658,NA,NA,"MMA:ICT:0002467",NA,NA,"matched","3_core",6,3,0.243038048686294,46.1538461538462,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias platei",1990,"1990-01-24","lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*. costeras entre rio jeinemeni y rio san jose",-46.533,-71.683,"OrigenReg: Fishnet2,",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13260",12659,NA,NA,"MMA:ICT:0003123",NA,NA,"matched","3_core",6,3,0.243038048686294,46.1538461538462,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","odontesthes hatcheri",1990,"1990-01-24","lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*. costeras entre rio jeinemeni y rio san jose",-46.533,-71.683,"OrigenReg: Fishnet2,",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13262",12660,NA,NA,"MMA:ICT:0003733",NA,NA,"matched","3_core",6,3,0.243038048686294,46.1538461538462,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","percichthys trucha",1990,"1990-01-24","lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*. costeras entre rio jeinemeni y rio san jose",-46.533,-71.683,"OrigenReg: Fishnet2,",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13264",12662,NA,NA,"CCorrea.Lit.Review.1365",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","fishgis_metadatabase_ccorrea","odontesthes hatcheri",1990,NA,"lake general carrera, bahia jara, 17 km w of chile chico, at mouth of arroyo or estero bano, prov. general carrera,*",-46.53318,-71.68285,"Dyer, B. (1994) Spec",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13350",12744,NA,NA,"MAguilar.Lit.Review.1303",NA,NA,"matched","4plus_core",10,0,1.04139268515823,76.9230769230769,0,4,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","galaxias maculatus",2004,NA,"lago llum",-41.2666666671,-71.6666666666,"Viozzi G. Semenas L.","1303",NA,NA,"change coordinates to -41.306331, -71.531888",NA,NA,"-41.306331","-71.531888",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13420",12819,NA,NA,"MAguilar.Lit.Review.370",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"lago rivadavia",-42.5500000003,-71.6333333328,"Cussac, V., Ortubay,","370",NA,"0","also in Lattucca 2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13426",12825,NA,NA,"MAguilar.Lit.Review.1305",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","galaxias maculatus",1997,NA,"lago mascardi",-41.2833333332,-71.6333333328,"Viozzi G. Semenas L.","1305",NA,NA,"change coordinates to -41.349959, -71.552160",NA,NA,"-41.349959","-71.55216",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13461",12840,NA,NA,"MAguilar.Lit.Review.815",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.2739749997,-71.6298670003,"https://doi.org/10.1","815",NA,NA,"Ñirehuao (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,"Ñirehuao",NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
"13586",12958,NA,NA,"MAguilar.Lit.Review.1308",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","galaxias maculatus",2003,NA,"laguna los moscos",-41.35,-71.5999999998,"Viozzi G. Semenas L.","1308",NA,NA,"change coordinates to -41.345645, -71.619084",NA,NA,"-41.345645","-71.619084",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13604",12988,NA,NA,"MAguilar.Lit.Review.821",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",1999,NA,"río futaleufú",-43.1333333331,-71.5833333329,"https://doi.org/10.1","821",NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
"13655",13055,NA,NA,"MAguilar.Lit.Review.1313",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","galaxias maculatus",1997,NA,"lago steffen",-41.5166666666,-71.5499999999,"Viozzi G. Semenas L.","1313",NA,NA,"change coordinates to -41.516816, -71.580105",NA,NA,"-41.516816","-71.580105",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13679",NA,NA,NA,NA,"https://www.inaturalist.org/observations/72226604",NA,"no_match","no_match",NA,NA,NA,NA,NA,NA,NA,0,NA,"gbif","oncorhynchus",2021,"2021-03-25",NA,-41.35766,-71.546528,NA,"72226604","inaturalist",NA,"From lago Mascardi, Argentina. Maybe consider removing, as taxa is incomplete.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13689",13091,NA,NA,"MAguilar.Lit.Review.823",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",1999,NA,"río pico",-44.3333333334,-71.533333333,"https://doi.org/10.1","823",NA,NA,"Change bibliographic to (Di Prinzio and Pascual 2008. The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina.)",NA,NA,NA,NA,NA,NA,NA,"Di Prinzio, C. Y., & Pascual, M. A. (2008). The establishment of exotic Chinook salmon (Oncorhynchus tshawytscha) in Pacific rivers of Chubut, Patagonia, Argentina. Annales de Limnologie - International Journal of Limnology, 44, 25–32.",NA,NA,NA,NA,NA
"13716",13112,NA,NA,"MAguilar.Lit.Review.816",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","oncorhynchus tshawytscha",2007,NA,"río huemules",-45.3433409997,-71.5241219999,"https://doi.org/10.1","816",NA,NA,"Ñirehuao (Montory et al. 2020. Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (<i>Oncorhynchus tshawytscha</i>) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve)",NA,NA,NA,NA,"Ñirehuao",NA,NA,"Montory, M., Habit, E., Fernandez, P., Grimalt, J. O., Kolok, A. S., Barra, R. O., & Ferrer, J. (2020). Biotransport of persistent organic pollutants in the southern Hemisphere by invasive Chinook salmon (Oncorhynchus tshawytscha) in the rivers of northern Chilean Patagonia, a UNESCO biosphere reserve. Environment International, 142, 105803. https://doi.org/10.1016/j.envint.2020.105803",NA,NA,NA,NA,NA
"13740",13133,NA,NA,"MAguilar.Lit.Review.1310",NA,NA,"matched","4plus_core",10,0,1.04139268515823,76.9230769230769,0,4,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","galaxias maculatus",2003,NA,"laguna juventus",-41.3666666669,-71.5166666669,"Viozzi G. Semenas L.","1310",NA,NA,"change coordinates to -41.362980, -71.524557",NA,NA,"-41.36298","-71.524557",NA,NA,NA,NA,NA,NA,NA,NA,NA
